trial_id,domain,split,scenario_id,failure_mode,condition_order,condition_seed,policy_id,cohort_id,training_seed,policy_order,success,safety_event,protective_stop,limit_violation,contact_force_proxy_breach,catastrophic_event,intervention,completion_time_s,excluded,exclusion_reason,replacement_scenario_id,policy_control_started,incident_timestamp_ns,outcome_reviewer_blinded,scenario_hidden_from_training,trial_seed
sim_0246_random_bc_155921,sim,heldout,sim_scenario_0246,high_friction,246,515151,random_bc_155921,random,155921,6,1,0,0,0,0,0,0,12.643540,0,,,1,,1,1,2028010199
sim_0246_targeted_bc_155921,sim,heldout,sim_scenario_0246,high_friction,246,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,11.366837,0,,,1,,1,1,3821615305
sim_0247_baseline_bc_003,sim,heldout,sim_scenario_0247,nominal,247,515151,baseline_bc_003,baseline,0,1,1,0,0,0,0,0,0,11.988299,0,,,1,,1,1,788841784
sim_0247_random_bc_104729,sim,heldout,sim_scenario_0247,nominal,247,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,9.836469,0,,,1,,1,1,1410265704
sim_0247_targeted_bc_104729,sim,heldout,sim_scenario_0247,nominal,247,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,17.279875,0,,,1,,1,1,1304377113
sim_0247_random_bc_130363,sim,heldout,sim_scenario_0247,nominal,247,515151,random_bc_130363,random,130363,7,1,0,0,0,0,0,0,14.896753,0,,,1,,1,1,3091998565
sim_0247_targeted_bc_130363,sim,heldout,sim_scenario_0247,nominal,247,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,9.323473,0,,,1,,1,1,1627681916
sim_0247_random_bc_155921,sim,heldout,sim_scenario_0247,nominal,247,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,15.483242,0,,,1,,1,1,4257949741
sim_0247_targeted_bc_155921,sim,heldout,sim_scenario_0247,nominal,247,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,8.781666,0,,,1,,1,1,3789588109
sim_0248_baseline_bc_003,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,baseline_bc_003,baseline,0,1,1,0,0,0,0,0,0,17.854858,0,,,1,,1,1,2172821588
sim_0248_random_bc_104729,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,12.971868,0,,,1,,1,1,509315110
sim_0248_targeted_bc_104729,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,11.113285,0,,,1,,1,1,2745035544
sim_0248_random_bc_130363,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,random_bc_130363,random,130363,6,0,0,0,0,0,0,0,23.001920,0,,,1,,1,1,2420761282
sim_0248_targeted_bc_130363,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,targeted_bc_130363,targeted,130363,2,0,0,0,0,0,0,0,23.734144,0,,,1,,1,1,2660256738
sim_0248_random_bc_155921,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,random_bc_155921,random,155921,3,0,0,0,0,0,0,0,28.816914,0,,,1,,1,1,3613370979
sim_0248_targeted_bc_155921,sim,heldout,sim_scenario_0248,compliance_edge,248,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,11.573077,0,,,1,,1,1,4194844425
sim_0249_baseline_bc_003,sim,heldout,sim_scenario_0249,high_friction,249,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,15.073049,0,,,1,,1,1,3458700508
sim_0249_random_bc_104729,sim,heldout,sim_scenario_0249,high_friction,249,515151,random_bc_104729,random,104729,1,1,0,0,0,0,0,0,17.639236,0,,,1,,1,1,3883111873
sim_0249_targeted_bc_104729,sim,heldout,sim_scenario_0249,high_friction,249,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,11.476086,0,,,1,,1,1,267364003
sim_0249_random_bc_130363,sim,heldout,sim_scenario_0249,high_friction,249,515151,random_bc_130363,random,130363,2,1,0,0,0,0,0,0,9.813051,0,,,1,,1,1,2017462091
sim_0249_targeted_bc_130363,sim,heldout,sim_scenario_0249,high_friction,249,515151,targeted_bc_130363,targeted,130363,3,1,0,0,0,0,0,0,13.460187,0,,,1,,1,1,2370601502
sim_0249_random_bc_155921,sim,heldout,sim_scenario_0249,high_friction,249,515151,random_bc_155921,random,155921,5,1,0,0,0,0,0,0,11.887272,0,,,1,,1,1,3873196563
sim_0249_targeted_bc_155921,sim,heldout,sim_scenario_0249,high_friction,249,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,9.814544,0,,,1,,1,1,1086197967
sim_0250_baseline_bc_003,sim,heldout,sim_scenario_0250,nominal,250,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,19.177937,0,,,1,,1,1,2396720563
sim_0250_random_bc_104729,sim,heldout,sim_scenario_0250,nominal,250,515151,random_bc_104729,random,104729,3,0,0,0,0,0,0,0,29.176806,0,,,1,,1,1,3979853490
sim_0250_targeted_bc_104729,sim,heldout,sim_scenario_0250,nominal,250,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,12.371057,0,,,1,,1,1,3945337092
sim_0250_random_bc_130363,sim,heldout,sim_scenario_0250,nominal,250,515151,random_bc_130363,random,130363,4,0,0,0,0,0,0,0,23.953154,0,,,1,,1,1,226022255
sim_0250_targeted_bc_130363,sim,heldout,sim_scenario_0250,nominal,250,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,16.338734,0,,,1,,1,1,2024116989
sim_0250_random_bc_155921,sim,heldout,sim_scenario_0250,nominal,250,515151,random_bc_155921,random,155921,2,1,0,0,0,0,0,0,8.700686,0,,,1,,1,1,731858319
sim_0250_targeted_bc_155921,sim,heldout,sim_scenario_0250,nominal,250,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,11.032203,0,,,1,,1,1,1679762384
sim_0251_baseline_bc_003,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,10.341232,0,,,1,,1,1,41442315
sim_0251_random_bc_104729,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,random_bc_104729,random,104729,7,0,0,0,0,0,0,0,29.676372,0,,,1,,1,1,1333117080
sim_0251_targeted_bc_104729,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,11.886952,0,,,1,,1,1,254490182
sim_0251_random_bc_130363,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,14.075236,0,,,1,,1,1,2788927005
sim_0251_targeted_bc_130363,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,13.971334,0,,,1,,1,1,440856449
sim_0251_random_bc_155921,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,8.587678,0,,,1,,1,1,2215599302
sim_0251_targeted_bc_155921,sim,heldout,sim_scenario_0251,compliance_edge,251,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,16.713317,0,,,1,,1,1,2865519569
sim_0252_baseline_bc_003,sim,heldout,sim_scenario_0252,nominal,252,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,8.512299,0,,,1,,1,1,2069328913
sim_0252_random_bc_104729,sim,heldout,sim_scenario_0252,nominal,252,515151,random_bc_104729,random,104729,6,0,0,0,0,0,0,0,29.571167,0,,,1,,1,1,3113212209
sim_0252_targeted_bc_104729,sim,heldout,sim_scenario_0252,nominal,252,515151,targeted_bc_104729,targeted,104729,1,0,0,0,0,0,0,0,24.758136,0,,,1,,1,1,1149554841
sim_0252_random_bc_130363,sim,heldout,sim_scenario_0252,nominal,252,515151,random_bc_130363,random,130363,7,0,0,0,0,0,0,0,20.010352,0,,,1,,1,1,1183605682
sim_0252_targeted_bc_130363,sim,heldout,sim_scenario_0252,nominal,252,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,15.641934,0,,,1,,1,1,1025024784
sim_0252_random_bc_155921,sim,heldout,sim_scenario_0252,nominal,252,515151,random_bc_155921,random,155921,5,1,0,0,0,0,0,0,10.493054,0,,,1,,1,1,814434172
sim_0252_targeted_bc_155921,sim,heldout,sim_scenario_0252,nominal,252,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,9.895693,0,,,1,,1,1,3615393232
sim_0253_baseline_bc_003,sim,heldout,sim_scenario_0253,nominal,253,515151,baseline_bc_003,baseline,0,2,0,0,0,0,0,0,0,29.384553,0,,,1,,1,1,2395825965
sim_0253_random_bc_104729,sim,heldout,sim_scenario_0253,nominal,253,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,16.261998,0,,,1,,1,1,2280030060
sim_0253_targeted_bc_104729,sim,heldout,sim_scenario_0253,nominal,253,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,9.420473,0,,,1,,1,1,4272388671
sim_0253_random_bc_130363,sim,heldout,sim_scenario_0253,nominal,253,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,8.960027,0,,,1,,1,1,3281087748
sim_0253_targeted_bc_130363,sim,heldout,sim_scenario_0253,nominal,253,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,10.853406,0,,,1,,1,1,2250546911
sim_0253_random_bc_155921,sim,heldout,sim_scenario_0253,nominal,253,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,14.113449,0,,,1,,1,1,380700625
sim_0253_targeted_bc_155921,sim,heldout,sim_scenario_0253,nominal,253,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,9.166189,0,,,1,,1,1,648053494
sim_0254_baseline_bc_003,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,19.278567,0,,,1,,1,1,3956734005
sim_0254_random_bc_104729,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,16.195355,0,,,1,,1,1,2900134989
sim_0254_targeted_bc_104729,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,16.889109,0,,,1,,1,1,3946879776
sim_0254_random_bc_130363,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,random_bc_130363,random,130363,6,0,0,0,0,0,0,0,20.671085,0,,,1,,1,1,4163697761
sim_0254_targeted_bc_130363,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,16.864385,0,,,1,,1,1,3634190334
sim_0254_random_bc_155921,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,8.285830,0,,,1,,1,1,2493467219
sim_0254_targeted_bc_155921,sim,heldout,sim_scenario_0254,lateral_offset,254,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,10.990108,0,,,1,,1,1,1185086651
sim_0255_baseline_bc_003,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,baseline_bc_003,baseline,0,2,0,0,0,0,0,0,0,27.801981,0,,,1,,1,1,3845626292
sim_0255_random_bc_104729,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,13.977364,0,,,1,,1,1,1221372532
sim_0255_targeted_bc_104729,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,12.962179,0,,,1,,1,1,458356785
sim_0255_random_bc_130363,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,11.740414,0,,,1,,1,1,3921659681
sim_0255_targeted_bc_130363,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,15.446234,0,,,1,,1,1,2101082232
sim_0255_random_bc_155921,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,9.209971,0,,,1,,1,1,1690555273
sim_0255_targeted_bc_155921,sim,heldout,sim_scenario_0255,compliance_edge,255,515151,targeted_bc_155921,targeted,155921,3,1,0,0,0,0,0,0,10.019089,0,,,1,,1,1,3878924440
sim_0256_baseline_bc_003,sim,heldout,sim_scenario_0256,nominal,256,515151,baseline_bc_003,baseline,0,7,1,0,0,0,0,0,0,8.456490,0,,,1,,1,1,1265149580
sim_0256_random_bc_104729,sim,heldout,sim_scenario_0256,nominal,256,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,9.945378,0,,,1,,1,1,2649827324
sim_0256_targeted_bc_104729,sim,heldout,sim_scenario_0256,nominal,256,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,16.514472,0,,,1,,1,1,2563112810
sim_0256_random_bc_130363,sim,heldout,sim_scenario_0256,nominal,256,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,14.402587,0,,,1,,1,1,289556816
sim_0256_targeted_bc_130363,sim,heldout,sim_scenario_0256,nominal,256,515151,targeted_bc_130363,targeted,130363,6,0,0,0,0,0,0,0,26.756999,0,,,1,,1,1,730848184
sim_0256_random_bc_155921,sim,heldout,sim_scenario_0256,nominal,256,515151,random_bc_155921,random,155921,5,0,0,0,0,0,0,0,21.942903,0,,,1,,1,1,815331383
sim_0256_targeted_bc_155921,sim,heldout,sim_scenario_0256,nominal,256,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,15.478436,0,,,1,,1,1,4223146310
sim_0257_baseline_bc_003,sim,heldout,sim_scenario_0257,high_friction,257,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,18.325769,0,,,1,,1,1,499593439
sim_0257_random_bc_104729,sim,heldout,sim_scenario_0257,high_friction,257,515151,random_bc_104729,random,104729,3,0,0,0,0,0,0,0,23.571202,0,,,1,,1,1,1274712922
sim_0257_targeted_bc_104729,sim,heldout,sim_scenario_0257,high_friction,257,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,8.503826,0,,,1,,1,1,1319245868
sim_0257_random_bc_130363,sim,heldout,sim_scenario_0257,high_friction,257,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,11.462051,0,,,1,,1,1,3454878851
sim_0257_targeted_bc_130363,sim,heldout,sim_scenario_0257,high_friction,257,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,14.119244,0,,,1,,1,1,187215026
sim_0257_random_bc_155921,sim,heldout,sim_scenario_0257,high_friction,257,515151,random_bc_155921,random,155921,2,1,0,0,0,0,0,0,16.878913,0,,,1,,1,1,1795211896
sim_0257_targeted_bc_155921,sim,heldout,sim_scenario_0257,high_friction,257,515151,targeted_bc_155921,targeted,155921,5,0,0,0,0,0,0,0,28.432029,0,,,1,,1,1,1141135624
sim_0258_baseline_bc_003,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,28.385034,0,,,1,,1,1,2033145032
sim_0258_random_bc_104729,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,16.621467,0,,,1,,1,1,811552937
sim_0258_targeted_bc_104729,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,13.818826,0,,,1,,1,1,3823886870
sim_0258_random_bc_130363,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,9.633623,0,,,1,,1,1,2718810510
sim_0258_targeted_bc_130363,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,targeted_bc_130363,targeted,130363,4,0,0,0,0,0,0,0,25.620308,0,,,1,,1,1,3982586902
sim_0258_random_bc_155921,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,random_bc_155921,random,155921,6,1,0,0,0,0,0,0,12.936364,0,,,1,,1,1,963268551
sim_0258_targeted_bc_155921,sim,heldout,sim_scenario_0258,lateral_offset,258,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,12.929200,0,,,1,,1,1,2699520765
sim_0259_baseline_bc_003,sim,heldout,sim_scenario_0259,nominal,259,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,9.234345,0,,,1,,1,1,3120214484
sim_0259_random_bc_104729,sim,heldout,sim_scenario_0259,nominal,259,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,11.055558,0,,,1,,1,1,2717863740
sim_0259_targeted_bc_104729,sim,heldout,sim_scenario_0259,nominal,259,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,12.735205,0,,,1,,1,1,1273923373
sim_0259_random_bc_130363,sim,heldout,sim_scenario_0259,nominal,259,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,9.506811,0,,,1,,1,1,2663420458
sim_0259_targeted_bc_130363,sim,heldout,sim_scenario_0259,nominal,259,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,15.527620,0,,,1,,1,1,752723207
sim_0259_random_bc_155921,sim,heldout,sim_scenario_0259,nominal,259,515151,random_bc_155921,random,155921,7,1,0,0,0,0,0,0,10.729601,0,,,1,,1,1,2114146870
sim_0259_targeted_bc_155921,sim,heldout,sim_scenario_0259,nominal,259,515151,targeted_bc_155921,targeted,155921,5,0,0,0,0,0,0,0,25.175098,0,,,1,,1,1,3306049708
sim_0260_baseline_bc_003,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,baseline_bc_003,baseline,0,5,0,0,0,0,0,0,0,24.551806,0,,,1,,1,1,180721354
sim_0260_random_bc_104729,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,random_bc_104729,random,104729,6,0,0,0,0,0,0,0,18.004892,0,,,1,,1,1,1417084159
sim_0260_targeted_bc_104729,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,14.454327,0,,,1,,1,1,2991895063
sim_0260_random_bc_130363,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,16.519648,0,,,1,,1,1,3638237170
sim_0260_targeted_bc_130363,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,9.260245,0,,,1,,1,1,3561748380
sim_0260_random_bc_155921,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,random_bc_155921,random,155921,7,0,0,0,0,0,0,0,26.350746,0,,,1,,1,1,2838862566
sim_0260_targeted_bc_155921,sim,heldout,sim_scenario_0260,lateral_offset,260,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,9.740209,0,,,1,,1,1,83610050
sim_0261_baseline_bc_003,sim,heldout,sim_scenario_0261,nominal,261,515151,baseline_bc_003,baseline,0,6,0,0,0,0,0,0,1,29.843266,0,,,1,,1,1,150599263
sim_0261_random_bc_104729,sim,heldout,sim_scenario_0261,nominal,261,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,13.801693,0,,,1,,1,1,2293792642
sim_0261_targeted_bc_104729,sim,heldout,sim_scenario_0261,nominal,261,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,9.320096,0,,,1,,1,1,1738722208
sim_0261_random_bc_130363,sim,heldout,sim_scenario_0261,nominal,261,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,11.747854,0,,,1,,1,1,492781028
sim_0261_targeted_bc_130363,sim,heldout,sim_scenario_0261,nominal,261,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,8.509005,0,,,1,,1,1,3937832401
sim_0261_random_bc_155921,sim,heldout,sim_scenario_0261,nominal,261,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,16.402112,0,,,1,,1,1,564492037
sim_0261_targeted_bc_155921,sim,heldout,sim_scenario_0261,nominal,261,515151,targeted_bc_155921,targeted,155921,5,0,0,0,0,0,0,0,19.691766,0,,,1,,1,1,205190616
sim_0262_baseline_bc_003,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,25.322085,0,,,1,,1,1,4173548724
sim_0262_random_bc_104729,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,17.865891,0,,,1,,1,1,1780172269
sim_0262_targeted_bc_104729,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,targeted_bc_104729,targeted,104729,3,0,0,0,0,0,0,0,26.866049,0,,,1,,1,1,42918801
sim_0262_random_bc_130363,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,random_bc_130363,random,130363,1,0,0,0,0,0,0,1,20.801463,0,,,1,,1,1,1102418497
sim_0262_targeted_bc_130363,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,targeted_bc_130363,targeted,130363,5,0,0,0,0,0,0,0,28.553148,0,,,1,,1,1,1226077648
sim_0262_random_bc_155921,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,10.239702,0,,,1,,1,1,2777018353
sim_0262_targeted_bc_155921,sim,heldout,sim_scenario_0262,compliance_edge,262,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,16.709944,0,,,1,,1,1,3233018143
sim_0263_baseline_bc_003,sim,heldout,sim_scenario_0263,high_friction,263,515151,baseline_bc_003,baseline,0,4,0,0,0,0,0,0,0,26.898251,0,,,1,,1,1,3767431741
sim_0263_random_bc_104729,sim,heldout,sim_scenario_0263,high_friction,263,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,11.912162,0,,,1,,1,1,4247538480
sim_0263_targeted_bc_104729,sim,heldout,sim_scenario_0263,high_friction,263,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,15.675283,0,,,1,,1,1,399980018
sim_0263_random_bc_130363,sim,heldout,sim_scenario_0263,high_friction,263,515151,random_bc_130363,random,130363,7,1,0,0,0,0,0,0,9.645284,0,,,1,,1,1,3429393180
sim_0263_targeted_bc_130363,sim,heldout,sim_scenario_0263,high_friction,263,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,17.127822,0,,,1,,1,1,3277408903
sim_0263_random_bc_155921,sim,heldout,sim_scenario_0263,high_friction,263,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,17.149422,0,,,1,,1,1,1141207981
sim_0263_targeted_bc_155921,sim,heldout,sim_scenario_0263,high_friction,263,515151,targeted_bc_155921,targeted,155921,2,0,0,0,0,0,0,0,27.731754,0,,,1,,1,1,3995164260
sim_0264_baseline_bc_003,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,17.533088,0,,,1,,1,1,1985293158
sim_0264_random_bc_104729,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,random_bc_104729,random,104729,4,0,0,0,0,0,0,1,26.870060,0,,,1,,1,1,2863270816
sim_0264_targeted_bc_104729,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,12.114999,0,,,1,,1,1,6980661
sim_0264_random_bc_130363,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,29.454094,0,,,1,,1,1,3680439535
sim_0264_targeted_bc_130363,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,10.532903,0,,,1,,1,1,3415873226
sim_0264_random_bc_155921,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,random_bc_155921,random,155921,5,0,0,0,0,0,0,0,18.824236,0,,,1,,1,1,84828754
sim_0264_targeted_bc_155921,sim,heldout,sim_scenario_0264,compliance_edge,264,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,10.747274,0,,,1,,1,1,3453679422
sim_0265_baseline_bc_003,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,baseline_bc_003,baseline,0,7,1,0,0,0,0,0,0,10.431753,0,,,1,,1,1,1145998308
sim_0265_random_bc_104729,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,14.259077,0,,,1,,1,1,2985325363
sim_0265_targeted_bc_104729,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,12.118445,0,,,1,,1,1,433940274
sim_0265_random_bc_130363,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,random_bc_130363,random,130363,1,0,0,0,0,0,0,0,26.257872,0,,,1,,1,1,1886287511
sim_0265_targeted_bc_130363,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,targeted_bc_130363,targeted,130363,5,0,0,0,0,0,0,0,23.444267,0,,,1,,1,1,291563016
sim_0265_random_bc_155921,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,random_bc_155921,random,155921,6,1,0,0,0,0,0,0,11.218933,0,,,1,,1,1,1990138668
sim_0265_targeted_bc_155921,sim,heldout,sim_scenario_0265,compliance_edge,265,515151,targeted_bc_155921,targeted,155921,4,0,0,0,0,0,0,1,29.797286,0,,,1,,1,1,632248500
